querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,6809995,80372,0.9414702,0.89141464,0.9881979,7233362,7639537,0.9414702319612926,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,5391686,372104,0.7135837,0.70576084,0.93098557,7555786,7639537,0.7135837356960613,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,5392710,371688,0.70726347,0.7058949,0.9310759,7624754,7639537,0.7072634736805935,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_12_PCY_D_A_Oscillatoriales_46_131.fa,5389865,372506,0.7088845,0.7055225,0.9308877,7603305,7639537,0.7088844916782899,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_13_LAR_U_A_Oscillatoriales_45_90.fa,6957642,77638,0.9184047,0.9107413,0.98884135,7575791,7639537,0.918404691998499,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_14_LAR_D_A_Oscillatoriales_45_71.fa,6980237,78959,0.9200603,0.913699,0.98868823,7586717,7639537,0.9200602843100646,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_15_JOR_U_A_Oscillatoriales_45_73.fa,6968795,79035,0.91127664,0.9122012,0.9886587,7647288,7639537,0.912201223712903,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_16_JOR_D_A_Oscillatoriales_45_142.fa,6834220,81971,0.92930496,0.8945856,0.9880058,7354120,7639537,0.9293049338330079,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_17_BER_D_A_Oscillatoriales_45_133.fa,7262441,91290,0.95391285,0.9506389,0.98742986,7613317,7639537,0.9539128608463302,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_18_LLB_O_A_Oscillatoriales_45_52.fa,6857467,86605,0.91122454,0.8976286,0.9873707,7525551,7639537,0.9112245734564818,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_19_SFW_U_A_Oscillatoriales_45_100.fa,6929231,94999,0.9134687,0.90702236,0.9862901,7585625,7639537,0.9134686990195271,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_20_SFW_D_A_Oscillatoriales_45_54.fa,6940325,83561,0.9139863,0.90847456,0.9879601,7593467,7639537,0.9139863253504624,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_21_RUC_O_A_Oscillatoriales_46_74.fa,5400658,368165,0.71788156,0.7069352,0.93182963,7523049,7639537,0.7178815397852653,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_22_RUC_O_B_Oscillatoriales_46_93.fa,5403729,368596,0.7201437,0.70733726,0.93178856,7503682,7639537,0.7201436574737575,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_24_DOB_U_A_Oscillatoriales_45_109.fa,6811488,83765,0.9131386,0.89161,0.98770237,7459424,7639537,0.9131386015863959,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_25_DOB_D_A_Oscillatoriales_45_118.fa,6823041,82239,0.9138646,0.8931223,0.98794687,7466140,7639537,0.913864594020471,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_26_ELK_O_A_Oscillatoriales_45_70.fa,6964513,80920,0.9000874,0.9116407,0.9883811,7737596,7639537,0.9116407185409273,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_27_LUM_O_A_Oscillatoriales_46_37.fa,5367580,370844,0.71642023,0.7026054,0.9309104,7492223,7639537,0.7164202133332123,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_28_MFU_U_A_Oscillatoriales_45_48.fa,7005460,80104,0.926734,0.9170006,0.9885655,7559300,7639537,0.9267339568478563,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,7637872,0,0.999782,0.999782,1.0,7639537,7639537,0.999782054854895,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,7041976,67881,0.8978323,0.92178047,0.9903605,7843309,7639537,0.9217804691567041,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,6885054,81110,0.9148782,0.9012397,0.9882194,7525651,7639537,0.9148781945907404,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_32_RDM_D_A_Oscillatoriales_45_69.fa,6885134,80874,0.9146641,0.9012502,0.98825383,7527500,7639537,0.9146640983062105,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_33_LGB_O_A_Oscillatoriales_45_77.fa,6766924,78814,0.93490183,0.8857767,0.9883531,7238112,7639537,0.9349018086484431,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_34_RAT_O_A_Oscillatoriales_45_70.fa,6820618,85710,0.91332734,0.89280516,0.9874337,7467879,7639537,0.9133273316292351,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,6938906,84066,0.9139407,0.90828884,0.9878848,7592293,7639537,0.9139407554476625,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,6973380,81056,0.90061593,0.9128014,0.9883764,7742901,7639537,0.9128013909743483,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,7803924,7683,1.0288106,1.0215179,0.9990155,7585384,7639537,1.028810670626563,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,6881987,80731,0.91281366,0.90083826,0.9882692,7539312,7639537,0.9128136625729244,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,6762531,79262,0.9349807,0.8852017,0.9882792,7232803,7639537,0.9349806707026308,1
PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,PH2017_40_RAT_O_B_Oscillatoriales_45_128.fa,6838737,87536,0.9083928,0.8951769,0.98719996,7528392,7639537,0.9083927882607601,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_01D_Oscillatoriales_44_513.fa,2609974,352604,0.45422924,0.3327644,0.86490136,5745940,7843309,0.4542292470857684,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_01D_Oscillatoriales_46_31.fa,5006139,55995,0.9820584,0.63826877,0.9888147,5097598,7843309,0.9820584126092328,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_01U_Oscillatoriales_44_212.fa,2716788,362489,0.45027712,0.3463829,0.8665744,6033591,7843309,0.45027712352395116,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_01U_Oscillatoriales_45_14.fa,6499938,76823,0.9182491,0.82872397,0.98818094,7078622,7843309,0.9182490603397102,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_02D_Oscillatoriales_45_1038.fa,5733454,112225,0.95141655,0.73099935,0.9804263,6026229,7843309,0.9514165492217438,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_02U_Oscillatoriales_45_393.fa,6915031,120784,0.93561244,0.88164717,0.9825331,7390914,7843309,0.9356124289905146,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_03D_Oscillatoriales_45_235.fa,6725144,96692,0.9341726,0.8574371,0.9856223,7199038,7843309,0.9341725936159804,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_03U_Oscillatoriales_45_708.fa,6479158,82253,0.96104103,0.82607454,0.987305,6741812,7843309,0.9610410376320194,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_04D_Oscillatoriales_45_965.fa,6655954,93477,0.9482163,0.8486155,0.9859559,7019447,7843309,0.948216291112391,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_04U_Oscillatoriales_45_1042.fa,6059984,83708,0.9627413,0.77263105,0.98618674,6294509,7843309,0.962741335344822,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_05S_Oscillatoriales_45_1152.fa,6622076,83536,0.94237435,0.8442962,0.9873852,7027012,7843309,0.9423743690774969,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_06S_Oscillatoriales_45_83.fa,2785018,323886,0.43888888,0.355082,0.8837042,6345611,7843309,0.4388888634995117,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_06S_Oscillatoriales_46_2585.fa,4876629,422413,0.74567026,0.62175655,0.91338015,6539927,7843309,0.7456702498361221,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_07D_Oscillatoriales_45_11.fa,2115794,288231,0.41197252,0.26975784,0.86377174,5135765,7843309,0.41197251042444505,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_07D_Oscillatoriales_46_1245.fa,5072304,378900,0.7338287,0.6467046,0.92530024,6912109,7843309,0.7338287055369063,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_07U_Oscillatoriales_46_236.fa,5312419,367526,0.7279027,0.6773186,0.9308176,7298254,7843309,0.7279027285156149,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_08D_Oscillatoriales_45_74.fa,2686755,333828,0.43132392,0.34255376,0.8757505,6229089,7843309,0.43132390627265077,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_08D_Oscillatoriales_46_1646.fa,5091380,406705,0.73578835,0.6491367,0.9201189,6919626,7843309,0.7357883215075497,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_08U_Oscillatoriales_46_180.fa,5339358,370119,0.7343991,0.68075323,0.930681,7270377,7843309,0.7343990552346873,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_09S_Oscillatoriales_45_247.fa,6921092,77433,0.94806075,0.8824199,0.988812,7300262,7843309,0.9480607682299621,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_10S_Oscillatoriales_46_199.fa,5660046,66136,0.96966267,0.72164005,0.9883153,5837129,7843309,0.9696626543631296,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_11S_Oscillatoriales_45_847.fa,6482928,80706,0.92215216,0.8265552,0.987551,7030215,7843309,0.9221521674657176,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_12D_Oscillatoriales_45_607.fa,6566323,77358,0.92608094,0.8371878,0.98821896,7090442,7843309,0.9260809128683374,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_12U_Oscillatoriales_45_315.fa,6803086,79943,0.9117956,0.8673745,0.988249,7461196,7843309,0.9117956424144333,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_13D_Oscillatoriales_45_19.fa,2514921,340297,0.42559114,0.3206454,0.8646888,5909242,7843309,0.4255911333467135,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_13U_Oscillatoriales_45_97.fa,2384327,326015,0.42973575,0.30399504,0.8632675,5548356,7843309,0.42973576317020756,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2015_14S_Oscillatoriales_45_132.fa,2392915,326679,0.42319715,0.30508998,0.86348075,5654374,7843309,0.42319715674980113,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_01_SCD_O_A_Oscillatoriales_45_88.fa,6974552,81989,0.9248087,0.8892359,0.98824453,7541616,7843309,0.9248086882174855,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_02_FOX_O_A_Oscillatoriales_45_86.fa,6792206,87706,0.90466577,0.8659873,0.98708725,7507973,7843309,0.9046657466669099,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,6256468,75272,0.95711845,0.7976822,0.9879689,6536775,7843309,0.9571184567313392,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,6203861,77872,0.964013,0.790975,0.9874478,6435454,7843309,0.9640129507568541,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,7198965,92534,0.93437076,0.91784793,0.9871462,7704613,7843309,0.9343707464605945,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22.fa,6459896,76814,0.94157946,0.8236187,0.9881091,6860702,7843309,0.9415794477008329,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_07_MST_O_A_s25_Oscillatoriales_45_20.fa,6755699,81524,0.93226844,0.8613328,0.98793256,7246517,7843309,0.9322684263350242,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_08_TRC_O_A_Oscillatoriales_45_117.fa,6990954,80788,0.9246874,0.89132714,0.9884439,7560343,7843309,0.9246874116690208,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,6755635,80755,0.9339551,0.8613246,0.9880463,7233362,7843309,0.9339550543716739,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,5434182,375896,0.71920806,0.692843,0.9308275,7555786,7843309,0.7192080347431756,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,5438814,375933,0.7133101,0.6934336,0.9308796,7624754,7843309,0.7133100949879826,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_12_PCY_D_A_Oscillatoriales_46_131.fa,5431749,375978,0.71439314,0.69253284,0.9307814,7603305,7843309,0.7143931487688577,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_13_LAR_U_A_Oscillatoriales_45_90.fa,6897559,85353,0.91047376,0.8794195,0.9876256,7575791,7843309,0.9104737709897224,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_14_LAR_D_A_Oscillatoriales_45_71.fa,6890550,85469,0.9082387,0.8785259,0.9875962,7586717,7843309,0.9082387019312833,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_15_JOR_U_A_Oscillatoriales_45_73.fa,6889142,85018,0.9008608,0.8783464,0.98765916,7647288,7843309,0.900860801894737,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_16_JOR_D_A_Oscillatoriales_45_142.fa,6772173,78671,0.9208679,0.8634331,0.9883832,7354120,7843309,0.9208678944591603,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_17_BER_D_A_Oscillatoriales_45_133.fa,6980633,102230,0.9168977,0.8900112,0.9853552,7613317,7843309,0.9168977201395923,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_18_LLB_O_A_Oscillatoriales_45_52.fa,6805231,85539,0.9042834,0.86764795,0.9874304,7525551,7843309,0.9042834205761147,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_19_SFW_U_A_Oscillatoriales_45_100.fa,6907967,98793,0.9106655,0.8807465,0.9856987,7585625,7843309,0.9106655021834061,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_20_SFW_D_A_Oscillatoriales_45_54.fa,6899466,86430,0.9086055,0.87966263,0.98747295,7593467,7843309,0.9086055157676988,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_21_RUC_O_A_Oscillatoriales_46_74.fa,5433608,371532,0.7222614,0.6927698,0.93162334,7523049,7843309,0.7222614128925652,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_22_RUC_O_B_Oscillatoriales_46_93.fa,5427749,371075,0.72334474,0.69202286,0.9316337,7503682,7843309,0.7233447526161156,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_24_DOB_U_A_Oscillatoriales_45_109.fa,6784951,80587,0.90958107,0.8650623,0.9881227,7459424,7843309,0.9095810882985067,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_25_DOB_D_A_Oscillatoriales_45_118.fa,6781612,79999,0.90831566,0.8646366,0.9882035,7466140,7843309,0.9083156758378492,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_26_ELK_O_A_Oscillatoriales_45_70.fa,6903622,87375,0.89221793,0.8801925,0.9873436,7737596,7843309,0.8922179446949673,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_27_LUM_O_A_Oscillatoriales_46_37.fa,5418590,374983,0.72322863,0.6908551,0.9307969,7492223,7843309,0.7232286065163838,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_28_MFU_U_A_Oscillatoriales_45_48.fa,7050422,69207,0.93268186,0.8989091,0.990184,7559300,7843309,0.9326818620771764,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,7023271,67549,0.919332,0.89544743,0.99038213,7639537,7843309,0.9193320223463805,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,7841012,0,0.99970716,0.99970716,1.0,7843309,7843309,0.9997071389129256,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,6854271,85179,0.91078776,0.8739004,0.98757285,7525651,7843309,0.9107877843391887,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_32_RDM_D_A_Oscillatoriales_45_69.fa,6828912,85489,0.9071952,0.8706672,0.9874813,7527500,7843309,0.9071952175357024,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_33_LGB_O_A_Oscillatoriales_45_77.fa,6769972,80982,0.93532294,0.8631525,0.98803806,7238112,7843309,0.9353229129364121,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_34_RAT_O_A_Oscillatoriales_45_70.fa,6780636,85631,0.90797347,0.86451215,0.98737127,7467879,7843309,0.907973468772057,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,6910646,88209,0.91021854,0.8810881,0.9872358,7592293,7843309,0.9102185597947814,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,6935965,87876,0.8957838,0.88431615,0.9873304,7742901,7843309,0.895783763734032,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,6992828,67665,0.92188185,0.89156604,0.99032366,7585384,7843309,0.9218818717681267,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,6833648,84785,0.90640205,0.871271,0.987593,7539312,7843309,0.9064020695787626,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,6755617,81043,0.93402475,0.8613223,0.9880036,7232803,7843309,0.9340247480817603,1
PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,PH2017_40_RAT_O_B_Oscillatoriales_45_128.fa,6822009,88143,0.9061708,0.8697871,0.9870796,7528392,7843309,0.9061707998202007,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_01D_Oscillatoriales_44_513.fa,2640290,354493,0.45950532,0.35083875,0.8657371,5745940,7525651,0.45950532027831825,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_01D_Oscillatoriales_46_31.fa,5037681,44917,0.988246,0.66940135,0.9910838,5097598,7525651,0.9882460327393412,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_01U_Oscillatoriales_44_212.fa,2700354,361316,0.44755337,0.35882,0.8661968,6033591,7525651,0.4475533724443702,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_01U_Oscillatoriales_45_14.fa,6737365,54362,0.95179045,0.8952534,0.99193126,7078622,7525651,0.9517904756038675,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_02D_Oscillatoriales_45_1038.fa,5758142,98765,0.9555133,0.7651354,0.98284775,6026229,7525651,0.9555133069121668,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_02U_Oscillatoriales_45_393.fa,6788140,109090,0.9184439,0.90200037,0.98392934,7390914,7525651,0.9184439164087148,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_03D_Oscillatoriales_45_235.fa,6460571,95693,0.8974214,0.85847336,0.9851881,7199038,7525651,0.8974214332526096,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_03U_Oscillatoriales_45_708.fa,6135829,79872,0.9101157,0.81532204,0.9869827,6741812,7525651,0.9101157077652121,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_04D_Oscillatoriales_45_965.fa,6319217,91718,0.9002443,0.8396904,0.98548585,7019447,7525651,0.9002442785022808,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_04U_Oscillatoriales_45_1042.fa,5869166,83795,0.93242633,0.77988815,0.98572284,6294509,7525651,0.932426341752788,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_05S_Oscillatoriales_45_1152.fa,6668806,64376,0.94902444,0.8861434,0.99034667,7027012,7525651,0.9490244217599173,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_06S_Oscillatoriales_45_83.fa,2771968,316361,0.43683234,0.36833596,0.88587135,6345611,7525651,0.4368323239480012,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_06S_Oscillatoriales_46_2585.fa,4857796,421418,0.7427906,0.64549845,0.91324914,6539927,7525651,0.7427905540841664,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_07D_Oscillatoriales_45_11.fa,2093342,287306,0.40760082,0.27816093,0.8627525,5135765,7525651,0.4076008150684465,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_07D_Oscillatoriales_46_1245.fa,5034874,375342,0.7284136,0.66902834,0.9254516,6912109,7525651,0.7284135710244153,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_07U_Oscillatoriales_46_236.fa,5295451,366091,0.7255778,0.7036536,0.9308669,7298254,7525651,0.7255777888793676,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_08D_Oscillatoriales_45_74.fa,2680633,332383,0.4303411,0.35619947,0.87600577,6229089,7525651,0.43034109803215204,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_08D_Oscillatoriales_46_1646.fa,5062823,404074,0.7316614,0.6727422,0.920188,6919626,7525651,0.7316613643569754,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_08U_Oscillatoriales_46_180.fa,5297375,367340,0.7286245,0.7039092,0.9306562,7270377,7525651,0.728624526623585,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_09S_Oscillatoriales_45_247.fa,6763415,82785,0.92646194,0.89871496,0.9877599,7300262,7525651,0.9264619543791716,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_10S_Oscillatoriales_46_199.fa,5629554,63304,0.96443886,0.7480488,0.98875505,5837129,7525651,0.9644388534157803,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_11S_Oscillatoriales_45_847.fa,6719232,65002,0.9557648,0.89284396,0.990326,7030215,7525651,0.9557647952445266,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_12D_Oscillatoriales_45_607.fa,6796381,69234,0.95852715,0.9030954,0.9898131,7090442,7525651,0.9585271270817813,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_12U_Oscillatoriales_45_315.fa,7125902,70803,0.9550616,0.94688183,0.99006397,7461196,7525651,0.955061628189368,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_13D_Oscillatoriales_45_19.fa,2484152,337826,0.4203842,0.3300913,0.86400753,5909242,7525651,0.42038420494540585,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_13U_Oscillatoriales_45_97.fa,2348551,323875,0.42328772,0.3120728,0.86209583,5548356,7525651,0.4232877270312143,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2015_14S_Oscillatoriales_45_132.fa,2347640,322931,0.41519007,0.31195176,0.8624444,5654374,7525651,0.41519008116548356,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_01_SCD_O_A_Oscillatoriales_45_88.fa,6854103,72771,0.90883744,0.91076547,0.98938286,7541616,7525651,0.9107654606890487,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_02_FOX_O_A_Oscillatoriales_45_86.fa,7102273,73348,0.9459641,0.94374204,0.9896726,7507973,7525651,0.9459641104196832,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,6402616,58467,0.9794763,0.8507724,0.9908683,6536775,7525651,0.9794762707910246,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,6247600,69524,0.9708095,0.830174,0.9888719,6435454,7525651,0.970809518644683,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,6735400,89893,0.87420356,0.89499235,0.9866536,7704613,7525651,0.8949923401975457,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22.fa,6654002,67079,0.9698719,0.88417625,0.989919,6860702,7525651,0.9698718877455981,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_07_MST_O_A_s25_Oscillatoriales_45_20.fa,6693725,78724,0.9237162,0.8894546,0.9882391,7246517,7525651,0.9237161797867859,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_08_TRC_O_A_Oscillatoriales_45_117.fa,6873793,79846,0.90919065,0.9133819,0.988384,7560343,7525651,0.9133818456370086,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,6856110,60770,0.9478456,0.91103214,0.9911364,7233362,7525651,0.9478455523171659,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,5396850,373214,0.7142672,0.7171273,0.930846,7555786,7525651,0.7171273289181228,1
PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,5396379,373178,0.70774466,0.71706474,0.9308466,7624754,7525651,0.7170647429704088,1
