name1	name2	scaf_num	mean_popANI	mean_conANI	sum_pop_sites	sum_con_sites	frac_popSNPs	sd_popANI	sd_conANI	median_popANI	median_conANI	watershed_1	watershed_2	row_name	col_name	ani_dRep	ani99_dRep	SNV_mbp.1	pop_age.1	SNV_mbp.2	pop_age.2	pop_age_pair	riv_dist	euc_dist	mean_pi.1	median_pi.1	mean_pi.2	median_pi.2	pi_diff_mean	pi_avg_mean	pi_avg_median	watershed_diff
PH2017_14_LAR_D_A	PH2017_38_RDM_U_B	176	0.994440691	0.992548756	32684	42618	0.766906002	0.004412867	0.004927764	0.995264709	0.993667252	228	31	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.9878334	<0.99	1127.433189	Young	1292.420143	Young	Young-Young	99941.24571	55320.3061	9.86E-04	8.08E-04	8.44E-04	6.69E-04	1.43E-04	9.15E-04	7.38E-04	197
PH2017_14_LAR_D_A	PH2017_39_LGB_O_B	172	0.994391555	0.992590113	33383	43207	0.772629435	0.003447545	0.003721171	0.995009539	0.993269718	228	642	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.987703	<0.99	1127.433189	Young	1184.528593	Young	Young-Young	115249.8322	63125.94814	9.86E-04	8.08E-04	7.25E-04	5.52E-04	2.61E-04	8.56E-04	6.80E-04	414
PH2017_14_LAR_D_A	PH2017_40_RAT_O_B	176	0.994799111	0.991428854	32152	51320	0.62650039	0.00328628	0.00486512	0.995453793	0.992610368	228	50	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9864087	<0.99	1127.433189	Young	2792.179699	Old	Old-Young	134166.0535	71243.61073	9.86E-04	8.08E-04	0.001378377	6.62E-04	3.92E-04	0.001182272	7.35E-04	178
PH2017_15_JOR_U_A	PH2017_16_JOR_D_A	174	0.995207349	0.992036402	30642	48526	0.631455302	0.002835476	0.004686818	0.995636555	0.993080393	12.2	12.2	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_16_JOR_D_A_Oscillatoriales_45_142	0.98754287	<0.99	1920.469587	Old	1165.764845	Young	Old-Young	0	0	9.96E-04	6.14E-04	6.74E-04	5.76E-04	3.21E-04	8.35E-04	5.95E-04	0
PH2017_15_JOR_U_A	PH2017_17_BER_D_A	176	0.996652366	0.990780123	22051	56957	0.387151711	0.002054714	0.005142188	0.996881716	0.991775603	12.2	22	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.983419	<0.99	1920.469587	Old	4599.262638	Old	Old-Old	7778.524372	4646.600941	9.96E-04	6.14E-04	0.001668937	7.72E-04	6.73E-04	0.001332245	6.93E-04	9.8
PH2017_15_JOR_U_A	PH2017_18_LLB_O_A	175	0.994815707	0.991981459	32141	47017	0.683603803	0.002853263	0.004742457	0.995358972	0.993127148	12.2	34.5	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.9869152	<0.99	1920.469587	Old	1145.794856	Young	Old-Young	74527.20797	22084.00797	9.96E-04	6.14E-04	6.36E-04	5.04E-04	3.60E-04	8.16E-04	5.59E-04	22.3
PH2017_15_JOR_U_A	PH2017_19_SFW_U_A	175	0.997432097	0.992346465	16907	46981	0.359868883	0.001932957	0.004318343	0.997687564	0.993335147	12.2	150	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.9870025	<0.99	1920.469587	Old	4325.579974	Old	Old-Old	156337.7234	85213.16842	9.96E-04	6.14E-04	0.001324066	7.13E-04	3.29E-04	0.001159809	6.64E-04	137.8
PH2017_15_JOR_U_A	PH2017_20_SFW_D_A	175	0.995754753	0.993052635	27109	40794	0.664534	0.002467346	0.004320253	0.996126769	0.993924051	12.2	150	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.9889586	<0.99	1920.469587	Old	1208.519385	Young	Old-Young	156337.7234	85213.16842	9.96E-04	6.14E-04	8.67E-04	6.72E-04	1.29E-04	9.31E-04	6.43E-04	137.8
PH2017_15_JOR_U_A	PH2017_24_DOB_U_A	175	0.995305222	0.992439231	29860	45478	0.656581204	0.002808278	0.004677054	0.995697043	0.993459887	12.2	96	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.98800796	<0.99	1920.469587	Old	981.74609	Young	Old-Young	66432.36465	47172.03201	9.96E-04	6.14E-04	7.15E-04	6.35E-04	2.81E-04	8.55E-04	6.24E-04	83.8
PH2017_15_JOR_U_A	PH2017_25_DOB_D_A	175	0.995301174	0.992421599	29860	45552	0.655514577	0.002826735	0.004700749	0.99571411	0.993489886	12.2	96	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.9878799	<0.99	1920.469587	Old	984.5606522	Young	Old-Young	66432.36465	47172.03201	9.96E-04	6.14E-04	7.26E-04	6.43E-04	2.70E-04	8.61E-04	6.29E-04	83.8
PH2017_15_JOR_U_A	PH2017_26_ELK_O_A	175	0.997103269	0.995263614	18607	28706	0.648192016	0.002663541	0.003815856	0.997429382	0.996061141	12.2	1590	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.99175686	0.99-0.995	1920.469587	Old	1321.101872	Young	Old-Young	40876.63339	23805.04162	9.96E-04	6.14E-04	8.63E-04	6.45E-04	1.32E-04	9.29E-04	6.29E-04	1577.8
PH2017_15_JOR_U_A	PH2017_28_MFU_U_A	175	0.993588992	0.990864401	38911	53755	0.723858246	0.003392113	0.004408702	0.994094946	0.991845182	12.2	531	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.9855776	<0.99	1920.469587	Old	1231.97407	Young	Old-Young	200040.4984	106871.8587	9.96E-04	6.14E-04	7.35E-04	5.36E-04	2.61E-04	8.65E-04	5.75E-04	518.8
PH2017_15_JOR_U_A	PH2017_29_MFU_D_A	174	0.994022653	0.990972537	36575	53781	0.680072888	0.003496693	0.004781365	0.994576244	0.991873739	12.2	531	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.9865202	<0.99	1920.469587	Old	1522.276053	Young	Old-Young	200040.4984	106871.8587	9.96E-04	6.14E-04	9.20E-04	6.77E-04	7.54E-05	9.58E-04	6.46E-04	518.8
PH2017_15_JOR_U_A	PH2017_30_WIL_O_A	174	0.99366291	0.990739581	38078	53638	0.709907155	0.003352367	0.004599856	0.994337683	0.991671371	12.2	80	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.9852013	<0.99	1920.469587	Old	1286.254911	Young	Old-Young	194347.2541	103344.7634	9.96E-04	6.14E-04	8.74E-04	6.63E-04	1.21E-04	9.35E-04	6.38E-04	67.8
PH2017_15_JOR_U_A	PH2017_31_RDM_U_A	176	0.995126948	0.992351628	29871	44049	0.678131172	0.003166615	0.004640712	0.995689355	0.993366633	12.2	31	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.98765016	<0.99	1920.469587	Old	1172.734237	Young	Old-Young	113683.617	61645.11831	9.96E-04	6.14E-04	9.18E-04	7.70E-04	7.78E-05	9.57E-04	6.92E-04	18.8
PH2017_15_JOR_U_A	PH2017_32_RDM_D_A	176	0.995070794	0.992326999	30217	44494	0.679125275	0.003203102	0.00465319	0.995664095	0.993418134	12.2	31	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.9873958	<0.99	1920.469587	Old	1247.253121	Young	Old-Young	113683.617	61645.11831	9.96E-04	6.14E-04	6.45E-04	5.03E-04	3.51E-04	8.20E-04	5.59E-04	18.8
PH2017_15_JOR_U_A	PH2017_33_LGB_O_A	172	0.995086475	0.992476867	30852	45037	0.685036748	0.002924526	0.004095135	0.995533213	0.993139238	12.2	642	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.9879799	<0.99	1920.469587	Old	1232.37615	Young	Old-Young	128992.2035	69526.85876	9.96E-04	6.14E-04	6.54E-04	4.80E-04	3.41E-04	8.25E-04	5.47E-04	629.8
PH2017_15_JOR_U_A	PH2017_34_RAT_O_A	175	0.99558457	0.991447431	29104	51627	0.56373603	0.002081286	0.004542413	0.995842292	0.992581664	12.2	50	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.98647016	<0.99	1920.469587	Old	2525.868507	Old	Old-Old	147908.4248	78578.13414	9.96E-04	6.14E-04	0.001515282	8.71E-04	5.20E-04	0.001255417	7.42E-04	37.8
PH2017_15_JOR_U_A	PH2017_35_SFW_U_B	175	0.996243098	0.992966072	24616	42565	0.578315517	0.002136881	0.004319159	0.996502498	0.993820981	12.2	150	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.98869485	<0.99	1920.469587	Old	2130.221482	Old	Old-Old	156337.7234	85213.16842	9.96E-04	6.14E-04	0.001001671	6.19E-04	6.12E-06	9.99E-04	6.16E-04	137.8
PH2017_15_JOR_U_A	PH2017_36_ELK_O_B	175	0.997067407	0.995221887	18779	29024	0.647016262	0.002707878	0.003851808	0.997390015	0.99596112	12.2	1590	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.9916448	0.99-0.995	1920.469587	Old	1387.57915	Young	Old-Young	40876.63339	23805.04162	9.96E-04	6.14E-04	7.31E-04	5.31E-04	2.65E-04	8.63E-04	5.73E-04	1577.8
PH2017_15_JOR_U_A	PH2017_37_MFU_D_B	174	0.994034456	0.991062105	36374	52992	0.686405495	0.003476918	0.004726251	0.99461719	0.991913322	12.2	531	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.986456	<0.99	1920.469587	Old	1435.29268	Young	Old-Young	200040.4984	106871.8587	9.96E-04	6.14E-04	7.06E-04	4.93E-04	2.90E-04	8.51E-04	5.54E-04	518.8
PH2017_15_JOR_U_A	PH2017_38_RDM_U_B	176	0.995107909	0.992348924	30050	44499	0.675296074	0.003172015	0.004640016	0.995667985	0.993383577	12.2	31	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.9875118	<0.99	1920.469587	Old	1292.420143	Young	Old-Young	113683.617	61645.11831	9.96E-04	6.14E-04	8.44E-04	6.69E-04	1.52E-04	9.20E-04	6.41E-04	18.8
PH2017_15_JOR_U_A	PH2017_39_LGB_O_B	172	0.995099791	0.992514273	30701	44589	0.688533046	0.002916034	0.004078056	0.995523181	0.99314841	12.2	642	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.9875937	<0.99	1920.469587	Old	1184.528593	Young	Old-Young	128992.2035	69526.85876	9.96E-04	6.14E-04	7.25E-04	5.52E-04	2.71E-04	8.60E-04	5.83E-04	629.8
PH2017_15_JOR_U_A	PH2017_40_RAT_O_B	175	0.995475445	0.991189713	29929	53642	0.557939674	0.002145968	0.004836086	0.995717598	0.992384436	12.2	50	PH2017_15_JOR_U_A_Oscillatoriales_45_73	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.986336	<0.99	1920.469587	Old	2792.179699	Old	Old-Old	147908.4248	78578.13414	9.96E-04	6.14E-04	0.001378377	6.62E-04	3.83E-04	0.001186964	6.38E-04	37.8
PH2017_16_JOR_D_A	PH2017_17_BER_D_A	176	0.996649048	0.990719917	23735	60290	0.393680544	0.001978167	0.004545323	0.996927966	0.99155743	12.2	22	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.98329884	<0.99	1165.764845	Young	4599.262638	Old	Old-Young	7778.524372	4646.600941	6.74E-04	5.76E-04	0.001668937	7.72E-04	9.95E-04	0.001171634	6.74E-04	9.8
PH2017_16_JOR_D_A	PH2017_18_LLB_O_A	179	0.995338398	0.993591166	33234	43793	0.758888407	0.002694531	0.003141806	0.995476044	0.993949197	12.2	34.5	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.9890542	<0.99	1165.764845	Young	1145.794856	Young	Young-Young	74527.20797	22084.00797	6.74E-04	5.76E-04	6.36E-04	5.04E-04	3.87E-05	6.55E-04	5.40E-04	22.3
PH2017_16_JOR_D_A	PH2017_19_SFW_U_A	179	0.997367549	0.992239886	19169	52101	0.367920002	0.001973214	0.003470927	0.997705461	0.992972809	12.2	150	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.98698133	<0.99	1165.764845	Young	4325.579974	Old	Old-Young	156337.7234	85213.16842	6.74E-04	5.76E-04	0.001324066	7.13E-04	6.50E-04	9.99E-04	6.45E-04	137.8
PH2017_16_JOR_D_A	PH2017_20_SFW_D_A	179	0.994842088	0.992692116	34213	45825	0.7466012	0.002735679	0.003582891	0.995349621	0.993570302	12.2	150	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.98860246	<0.99	1165.764845	Young	1208.519385	Young	Young-Young	156337.7234	85213.16842	6.74E-04	5.76E-04	8.67E-04	6.72E-04	1.92E-04	7.71E-04	6.24E-04	137.8
PH2017_16_JOR_D_A	PH2017_24_DOB_U_A	179	0.998142366	0.997037227	14433	21070	0.685002373	0.001967563	0.002446667	0.99857284	0.99752083	12.2	96	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.99430764	0.99-0.995	1165.764845	Young	981.74609	Young	Young-Young	66432.36465	47172.03201	6.74E-04	5.76E-04	7.15E-04	6.35E-04	4.03E-05	6.94E-04	6.06E-04	83.8
PH2017_16_JOR_D_A	PH2017_25_DOB_D_A	179	0.998143957	0.997089191	14432	21103	0.683883808	0.001965813	0.002410613	0.998572871	0.997483474	12.2	96	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.99398756	0.99-0.995	1165.764845	Young	984.5606522	Young	Young-Young	66432.36465	47172.03201	6.74E-04	5.76E-04	7.26E-04	6.43E-04	5.16E-05	7.00E-04	6.10E-04	83.8
PH2017_16_JOR_D_A	PH2017_26_ELK_O_A	175	0.994056168	0.991701098	35774	47731	0.749491944	0.004162139	0.005955689	0.995110024	0.993244399	12.2	1590	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.9876628	<0.99	1165.764845	Young	1321.101872	Young	Young-Young	40876.63339	23805.04162	6.74E-04	5.76E-04	8.63E-04	6.45E-04	1.89E-04	7.69E-04	6.11E-04	1577.8
PH2017_16_JOR_D_A	PH2017_28_MFU_U_A	174	0.993484303	0.991128091	41691	53789	0.775084125	0.003472414	0.005261706	0.994006879	0.992255204	12.2	531	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.98624873	<0.99	1165.764845	Young	1231.97407	Young	Young-Young	200040.4984	106871.8587	6.74E-04	5.76E-04	7.35E-04	5.36E-04	6.04E-05	7.05E-04	5.56E-04	518.8
PH2017_16_JOR_D_A	PH2017_29_MFU_D_A	176	0.993555702	0.990971223	40514	54892	0.738067478	0.003844931	0.004776957	0.994003406	0.991767558	12.2	531	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.98628813	<0.99	1165.764845	Young	1522.276053	Young	Young-Young	200040.4984	106871.8587	6.74E-04	5.76E-04	9.20E-04	6.77E-04	2.46E-04	7.97E-04	6.27E-04	518.8
PH2017_16_JOR_D_A	PH2017_30_WIL_O_A	175	0.993239918	0.991029976	40862	53539	0.763219335	0.003763683	0.004428952	0.993815592	0.991682715	12.2	80	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.98641986	<0.99	1165.764845	Young	1286.254911	Young	Young-Young	194347.2541	103344.7634	6.74E-04	5.76E-04	8.74E-04	6.63E-04	2.00E-04	7.74E-04	6.20E-04	67.8
PH2017_16_JOR_D_A	PH2017_31_RDM_U_A	178	0.994858714	0.992862643	32848	43816	0.749680482	0.00338717	0.00453772	0.995324691	0.993533285	12.2	31	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.98900056	<0.99	1165.764845	Young	1172.734237	Young	Young-Young	113683.617	61645.11831	6.74E-04	5.76E-04	9.18E-04	7.70E-04	2.43E-04	7.96E-04	6.73E-04	18.8
PH2017_16_JOR_D_A	PH2017_32_RDM_D_A	178	0.994801452	0.992807862	33311	44469	0.749083631	0.003414848	0.004667278	0.99533636	0.993533305	12.2	31	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.98890823	<0.99	1165.764845	Young	1247.253121	Young	Young-Young	113683.617	61645.11831	6.74E-04	5.76E-04	6.45E-04	5.03E-04	2.97E-05	6.59E-04	5.40E-04	18.8
PH2017_16_JOR_D_A	PH2017_33_LGB_O_A	172	0.99452071	0.992573014	34559	45881	0.753231185	0.003187244	0.003701479	0.995172217	0.993210256	12.2	642	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.9886434	<0.99	1165.764845	Young	1232.37615	Young	Young-Young	128992.2035	69526.85876	6.74E-04	5.76E-04	6.54E-04	4.80E-04	1.98E-05	6.64E-04	5.28E-04	629.8
PH2017_16_JOR_D_A	PH2017_34_RAT_O_A	176	0.995296197	0.991355698	31842	53838	0.59144099	0.002135602	0.004296533	0.995570434	0.992378941	12.2	50	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.9868145	<0.99	1165.764845	Young	2525.868507	Old	Old-Young	147908.4248	78578.13414	6.74E-04	5.76E-04	0.001515282	8.71E-04	8.41E-04	0.001094806	7.24E-04	37.8
PH2017_16_JOR_D_A	PH2017_35_SFW_U_B	179	0.995741627	0.992804671	29717	47711	0.622854268	0.002281095	0.003365696	0.996067849	0.993566083	12.2	150	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.98844874	<0.99	1165.764845	Young	2130.221482	Old	Old-Young	156337.7234	85213.16842	6.74E-04	5.76E-04	0.001001671	6.19E-04	3.27E-04	8.38E-04	5.98E-04	137.8
PH2017_16_JOR_D_A	PH2017_36_ELK_O_B	175	0.993977986	0.991543727	36259	48584	0.746315659	0.004265211	0.006328463	0.995144755	0.993097239	12.2	1590	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.98758894	<0.99	1165.764845	Young	1387.57915	Young	Young-Young	40876.63339	23805.04162	6.74E-04	5.76E-04	7.31E-04	5.31E-04	5.63E-05	7.02E-04	5.54E-04	1577.8
PH2017_16_JOR_D_A	PH2017_37_MFU_D_B	176	0.993596025	0.99111512	40189	53927	0.745248206	0.003781544	0.004616008	0.994017571	0.991889997	12.2	531	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.98629105	<0.99	1165.764845	Young	1435.29268	Young	Young-Young	200040.4984	106871.8587	6.74E-04	5.76E-04	7.06E-04	4.93E-04	3.13E-05	6.90E-04	5.35E-04	518.8
PH2017_16_JOR_D_A	PH2017_38_RDM_U_B	178	0.99480593	0.992763127	33263	44687	0.744355182	0.00338286	0.00457654	0.995260242	0.993447185	12.2	31	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.9889151	<0.99	1165.764845	Young	1292.420143	Young	Young-Young	113683.617	61645.11831	6.74E-04	5.76E-04	8.44E-04	6.69E-04	1.69E-04	7.59E-04	6.23E-04	18.8
PH2017_16_JOR_D_A	PH2017_39_LGB_O_B	173	0.994427346	0.992389796	34432	45515	0.756497858	0.003568304	0.004598829	0.99517506	0.993343698	12.2	642	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.9880829	<0.99	1165.764845	Young	1184.528593	Young	Young-Young	128992.2035	69526.85876	6.74E-04	5.76E-04	7.25E-04	5.52E-04	5.07E-05	7.00E-04	5.64E-04	629.8
PH2017_16_JOR_D_A	PH2017_40_RAT_O_B	179	0.995302407	0.99132202	32895	56540	0.581800495	0.002212312	0.004283864	0.995497652	0.991989529	12.2	50	PH2017_16_JOR_D_A_Oscillatoriales_45_142	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9866507	<0.99	1165.764845	Young	2792.179699	Old	Old-Young	147908.4248	78578.13414	6.74E-04	5.76E-04	0.001378377	6.62E-04	7.04E-04	0.001026353	6.19E-04	37.8
PH2017_17_BER_D_A	PH2017_18_LLB_O_A	176	0.996247	0.990774626	25591	58388	0.438292115	0.002015452	0.004062032	0.9966705	0.991752387	22	34.5	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.9829692	<0.99	4599.262638	Old	1145.794856	Young	Old-Young	81535.28723	17988.58703	0.001668937	7.72E-04	6.36E-04	5.04E-04	0.001033305	0.001152285	6.38E-04	12.5
PH2017_17_BER_D_A	PH2017_19_SFW_U_A	176	0.998066867	0.990867535	14363	60548	0.237216754	0.00125603	0.004030157	0.998204112	0.991658683	22	150	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.98157316	<0.99	4599.262638	Old	4325.579974	Old	Old-Old	149276.6344	82393.81701	0.001668937	7.72E-04	0.001324066	7.13E-04	3.45E-04	0.001496502	7.43E-04	128
PH2017_17_BER_D_A	PH2017_20_SFW_D_A	176	0.996300962	0.990901361	25350	56636	0.447595169	0.001905513	0.004216722	0.996570901	0.991745644	22	150	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.9830093	<0.99	4599.262638	Old	1208.519385	Young	Old-Young	149276.6344	82393.81701	0.001668937	7.72E-04	8.67E-04	6.72E-04	8.02E-04	0.001267807	7.22E-04	128
PH2017_17_BER_D_A	PH2017_24_DOB_U_A	177	0.996697109	0.99091118	23125	58918	0.392494654	0.002135649	0.004343351	0.996961879	0.991893893	22	96	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.9834786	<0.99	4599.262638	Old	981.74609	Young	Old-Young	59371.27571	42879.19337	0.001668937	7.72E-04	7.15E-04	6.35E-04	9.54E-04	0.001191789	7.03E-04	74
PH2017_17_BER_D_A	PH2017_25_DOB_D_A	177	0.996692415	0.990868083	23129	59050	0.391685013	0.002157456	0.00443684	0.996961879	0.991951674	22	96	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.9834108	<0.99	4599.262638	Old	984.5606522	Young	Old-Young	59371.27571	42879.19337	0.001668937	7.72E-04	7.26E-04	6.43E-04	9.43E-04	0.00119744	7.08E-04	74
PH2017_17_BER_D_A	PH2017_26_ELK_O_A	175	0.995791642	0.990775796	26072	56267	0.463362184	0.002945092	0.00516667	0.996384993	0.991772933	22	1590	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.9830678	<0.99	4599.262638	Old	1321.101872	Young	Old-Young	33815.54445	20155.61718	0.001668937	7.72E-04	8.63E-04	6.45E-04	8.06E-04	0.001266064	7.08E-04	1568
PH2017_17_BER_D_A	PH2017_28_MFU_U_A	175	0.995128429	0.990101006	30524	58812	0.519009726	0.003103722	0.004904981	0.995552208	0.991148087	22	531	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.98315054	<0.99	4599.262638	Old	1231.97407	Young	Old-Young	192979.4095	102668.0231	0.001668937	7.72E-04	7.35E-04	5.36E-04	9.34E-04	0.001201859	6.54E-04	509
PH2017_17_BER_D_A	PH2017_29_MFU_D_A	174	0.99641169	0.991883715	23775	51314	0.463323849	0.002125232	0.003824788	0.99678525	0.992352022	22	531	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.98566264	<0.99	4599.262638	Old	1522.276053	Young	Old-Young	192979.4095	102668.0231	0.001668937	7.72E-04	9.20E-04	6.77E-04	7.49E-04	0.001294566	7.25E-04	509
PH2017_17_BER_D_A	PH2017_30_WIL_O_A	175	0.995512342	0.990726889	27970	55661	0.502506243	0.002592634	0.004383233	0.996121298	0.99172136	22	80	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.9831919	<0.99	4599.262638	Old	1286.254911	Young	Old-Young	187286.1651	99229.40953	0.001668937	7.72E-04	8.74E-04	6.63E-04	7.95E-04	0.001271619	7.17E-04	58
PH2017_17_BER_D_A	PH2017_31_RDM_U_A	177	0.996386007	0.991154612	23718	55680	0.425969828	0.002837753	0.004620054	0.996826069	0.991852792	22	31	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.9834942	<0.99	4599.262638	Old	1172.734237	Young	Old-Young	106622.5281	58948.04404	0.001668937	7.72E-04	9.18E-04	7.70E-04	7.51E-04	0.001293322	7.71E-04	9
PH2017_17_BER_D_A	PH2017_32_RDM_D_A	177	0.996338674	0.991090678	24084	56274	0.427977396	0.002866222	0.00470958	0.996834337	0.991794803	22	31	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.9831965	<0.99	4599.262638	Old	1247.253121	Young	Old-Young	106622.5281	58948.04404	0.001668937	7.72E-04	6.45E-04	5.03E-04	0.00102433	0.001156772	6.38E-04	9
PH2017_17_BER_D_A	PH2017_33_LGB_O_A	172	0.99618982	0.990907738	24625	55894	0.440566071	0.002119402	0.004144455	0.996561856	0.991662099	22	642	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.9841184	<0.99	4599.262638	Old	1232.37615	Young	Old-Young	121931.1146	66804.73154	0.001668937	7.72E-04	6.54E-04	4.80E-04	0.001014455	0.00116171	6.26E-04	620
PH2017_17_BER_D_A	PH2017_34_RAT_O_A	176	0.996608457	0.990393867	23822	61274	0.388778275	0.001604453	0.004384029	0.996830411	0.991243361	22	50	PH2017_17_BER_D_A_Oscillatoriales_45_133	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.98301435	<0.99	4599.262638	Old	2525.868507	Old	Old-Old	140847.3358	75385.59169	0.001668937	7.72E-04	0.001515282	8.71E-04	1.54E-04	0.00159211	8.21E-04	28
